Year	Y	A	I	C	D	HE	NAS	S	GA	L	EP	TD	HH	J	ED	E	PREX	FS	AE	LC	T	SI	GS	FEM	PR	ITC	TC	SBA	VA	CR	PM	JU	NS	W	ER	NF	CS	FT	P	FR	FW	GP	PE	IC	AA	SSA	HS	FE	N	MS	SE	PRVP	CC	CSA	LR	NMB	AC	FP	NCU	IA	CAB	M	FCA	RR	NA	FAA	NC	FHL	MC	FMC	MN	LGA	H	NHA	CZ	FL	FA	ID	DC	B	OP	FO	PA	SS	CA	Z	X	FCD	FM	SB	AR	ES	U	NASA	ICA	F	DP	CNF	G	GB	II	OTP	RNB	OCM	FF	TL	BA	GE	UNI	AG	OAR	OUC	MB	CO	OAG	OAD	WT	WHO	PCO	PL	RP	AS	SQ	WA	RS	WY	TA	TS	GAO	FTZ	FC	RL	PAC	EC	EB	PVRP	JA	DT	JUL	VB	NMC	TF
1928	249	161	35	272	12	2	0	22	3	105	0	8	0	3	0	0	2	9	0	15	38	38	0	0	4	0	2	0	0	0	0	8	0	4	0	0	2	6	0	4	0	2	0	124	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
1929	136	230	226	376	17	5	0	30	5	86	0	6	0	3	0	0	2	10	4	12	31	36	4	0	0	0	4	0	0	0	0	8	0	6	0	0	4	4	0	4	0	5	0	97	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1930	230	219	269	469	17	8	0	26	2	79	0	7	0	5	0	0	2	18	3	12	27	52	3	0	0	0	0	0	0	0	0	10	0	7	0	0	5	5	0	6	0	3	0	99	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1931	149	194	371	428	17	8	0	41	4	106	0	6	0	12	0	0	2	7	6	15	28	54	6	0	7	0	0	0	0	0	0	13	0	13	0	0	3	6	0	4	0	4	0	93	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1932	206	178	281	329	14	9	0	57	5	93	0	7	0	4	0	0	3	18	1	11	33	66	0	0	1	0	1	0	0	0	0	13	0	4	0	0	1	5	0	5	0	5	0	84	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1933	529	120	1056	263	19	8	0	66	2	71	0	6	0	2	0	0	2	10	5	13	28	20	5	0	0	0	0	0	0	0	0	14	0	4	0	0	1	3	0	5	0	6	0	83	0	0	1	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	1227	314	236	136	17	10	0	72	2	57	0	7	0	5	0	0	2	14	3	15	34	19	3	0	0	0	2	0	2	0	0	11	0	8	0	0	2	8	0	4	0	10	0	59	0	0	0	0	4	0	12	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	510	193	238	181	19	10	0	71	2	74	0	5	0	4	0	0	2	9	1	31	37	13	0	0	0	0	0	0	0	0	0	17	0	7	0	0	0	6	0	4	6	3	0	84	0	0	0	0	6	0	1	0	10	0	1	1	0	5	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	294	284	270	148	18	10	0	81	2	126	0	5	0	8	0	0	5	19	16	26	47	24	12	0	0	0	4	0	0	0	0	16	0	12	0	0	1	10	0	2	6	5	0	64	0	0	0	0	2	0	5	0	8	0	10	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	343	405	263	176	16	19	0	70	4	89	0	6	0	6	0	0	4	33	8	28	36	20	7	0	0	0	9	0	2	0	0	15	0	6	0	0	1	8	1	1	14	5	0	80	0	0	0	0	3	0	4	0	12	0	15	2	0	4	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	12	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1938	398	474	379	165	20	33	0	90	2	122	0	7	0	19	0	0	4	21	14	15	39	24	10	0	0	0	1	0	0	0	0	16	0	5	0	0	16	10	0	3	9	8	0	83	0	3	1	0	31	0	11	0	11	0	41	2	0	3	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1939	445	499	359	185	21	24	0	94	4	142	0	6	0	6	1	0	4	32	21	30	37	31	15	0	2	0	10	0	0	0	0	14	0	11	0	0	1	7	1	7	46	11	0	87	0	2	1	0	5	0	9	0	10	0	53	2	0	8	1	0	0	0	4	2	2	0	0	0	1	0	0	0	0	0	1	4	0	0	0	0	0	0	0	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
1940	377	491	433	212	22	30	0	63	6	150	0	5	0	9	0	0	5	73	27	30	24	29	13	0	13	0	5	0	0	0	0	15	0	16	0	0	6	5	0	2	72	24	0	92	0	3	0	0	5	0	29	0	8	0	53	2	0	10	1	0	2	4	12	4	0	0	0	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	12	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1941	347	541	375	212	26	25	0	88	5	158	0	7	0	6	0	0	6	85	38	12	38	32	18	0	47	0	27	0	0	0	0	17	0	15	0	0	4	7	0	2	51	7	0	77	0	4	0	0	15	0	307	0	11	0	59	3	0	2	0	0	2	0	10	5	1	0	0	0	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	332	410	405	265	20	27	0	63	2	121	0	5	0	10	0	0	6	82	36	22	52	44	19	0	97	0	9	0	0	0	0	18	0	20	0	0	1	6	0	2	25	7	0	57	0	4	0	0	6	0	19	0	2	0	48	2	0	0	1	0	2	1	0	2	2	0	0	2	3	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	366	247	321	211	33	24	0	71	4	109	0	3	0	5	0	0	3	72	57	24	57	41	27	0	85	0	4	0	0	0	0	30	0	48	0	0	7	8	0	4	9	6	0	34	0	2	1	0	10	0	24	0	6	0	49	4	0	2	1	0	2	0	5	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	460	260	293	108	64	39	0	114	4	106	0	6	0	3	0	0	7	76	62	17	48	19	32	0	29	0	4	0	0	0	0	20	0	63	0	0	6	8	0	1	1	8	0	35	0	11	0	0	14	0	21	0	2	0	28	3	0	1	1	0	2	1	3	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1945	421	249	260	347	69	27	0	135	3	100	0	1	0	6	1	0	6	33	71	40	22	24	36	0	40	0	7	0	0	0	0	35	0	89	0	0	5	6	0	6	3	5	0	40	0	6	0	0	6	0	18	0	9	0	40	14	2	2	1	0	0	2	4	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	660	245	714	267	54	27	0	177	5	138	0	1	0	5	0	0	6	57	51	48	34	31	25	0	47	0	4	0	1	0	0	24	0	51	0	0	11	4	0	1	2	5	0	43	0	5	0	0	8	0	15	0	3	0	35	14	0	3	1	0	3	0	2	4	0	0	0	0	3	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	911	234	806	315	46	26	0	169	3	109	0	10	1	30	0	0	10	32	41	17	34	30	20	0	13	0	8	0	5	0	1	32	0	39	0	0	14	7	0	5	3	12	0	16	0	6	0	0	9	0	10	0	10	0	29	8	0	5	1	0	5	5	4	2	0	0	0	0	1	1	0	0	0	4	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	889	244	1939	321	58	30	0	176	4	166	0	2	0	5	0	0	5	26	44	31	45	32	24	0	10	0	6	0	1	0	0	27	0	15	4	0	11	6	0	7	3	4	0	48	0	9	1	0	4	0	8	0	10	0	43	12	0	5	1	0	3	29	4	5	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1484	414	942	541	61	36	0	169	5	162	0	5	5	15	0	0	4	61	86	24	33	17	72	1	21	0	14	0	1	0	1	33	0	170	8	0	17	9	1	5	14	3	0	41	0	4	0	0	96	0	6	0	8	0	49	10	0	9	1	0	3	13	6	4	1	0	0	0	2	0	0	0	0	1	0	2	0	0	1	0	0	9	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1557	325	741	421	82	40	1	122	7	160	0	7	2	12	1	1	2	165	36	36	32	24	21	0	40	0	2	0	1	0	1	31	1	37	11	0	17	4	1	6	0	9	0	49	0	4	0	0	1	0	11	0	8	0	26	6	0	8	1	0	3	12	5	2	0	1	1	0	0	0	0	0	0	0	4	2	0	0	2	0	0	14	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
1951	1573	400	475	344	131	27	0	216	6	145	0	3	5	11	0	1	8	69	57	20	30	24	42	0	47	0	0	0	2	0	1	26	1	43	12	0	19	4	0	6	0	3	0	57	0	3	0	0	2	0	6	0	13	0	33	1	0	6	1	0	4	43	7	3	1	0	0	0	0	0	0	0	0	0	9	0	0	0	2	0	0	12	0	0	0	0	2	1	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
1952	1445	329	618	630	92	24	1	200	4	156	0	9	5	12	0	1	8	91	48	35	26	32	34	0	37	0	0	1	1	0	2	32	1	5	8	0	24	6	1	5	0	3	0	33	0	2	1	0	1	0	7	0	12	0	33	2	0	27	1	0	3	4	2	5	0	0	0	0	0	1	0	0	0	0	13	0	0	0	2	0	0	11	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1656	391	602	418	149	30	0	118	5	233	0	2	4	11	0	1	10	69	126	28	45	31	77	0	33	1	3	2	0	0	2	29	1	3	8	0	18	4	1	6	0	3	0	44	0	3	0	0	2	0	6	0	18	0	33	2	0	7	1	0	6	4	7	5	1	1	0	0	0	0	0	0	0	0	15	1	0	0	1	0	0	12	0	0	0	0	0	1	3	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1720	328	584	544	141	39	0	180	4	215	2	5	5	17	0	1	9	62	45	83	33	27	45	0	18	1	5	5	0	0	2	28	3	3	8	0	16	6	1	7	0	12	0	35	0	2	0	0	1	0	10	0	22	0	27	1	0	7	1	1	3	3	3	2	3	0	0	1	0	0	0	0	0	0	15	0	1	0	0	0	0	10	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1955	1970	401	471	423	184	49	0	182	6	156	0	9	9	13	0	1	17	141	41	45	28	53	52	0	23	2	7	2	0	0	1	24	10	2	10	0	28	7	5	10	1	4	0	60	0	2	0	0	2	0	2	0	16	0	29	1	0	7	1	2	11	6	10	6	1	0	0	1	0	0	0	0	0	0	19	0	0	0	1	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1956	1656	564	743	503	185	46	0	112	6	203	0	10	2	14	1	1	9	50	47	48	35	44	40	0	18	2	7	3	0	0	1	29	9	3	14	0	25	5	2	6	0	6	0	34	0	7	1	0	1	0	5	0	26	0	12	1	2	6	1	4	4	3	4	3	1	0	0	1	0	1	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1957	1622	469	477	330	177	61	0	190	6	196	0	5	1	11	0	3	15	72	36	84	36	59	38	0	22	2	8	5	0	0	1	28	7	3	14	0	15	6	3	10	0	10	0	62	0	9	0	0	2	0	7	0	16	0	16	1	1	7	1	2	7	2	7	5	0	2	0	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1958	1531	589	434	328	191	45	5	134	5	196	0	15	1	18	0	5	11	87	49	43	42	38	54	0	16	1	4	2	0	0	2	28	11	3	14	0	22	6	3	11	0	6	0	71	0	4	0	0	1	0	4	0	9	0	19	2	0	8	2	1	7	1	3	2	1	1	0	1	1	0	0	0	0	0	10	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1959	1823	579	605	740	297	56	155	100	6	222	0	15	3	12	0	11	17	84	62	108	35	54	63	0	29	2	8	10	1	0	1	38	14	2	26	0	14	4	2	11	0	7	0	55	0	3	1	0	2	0	8	0	21	0	19	1	10	11	1	2	7	1	9	5	0	4	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1830	728	611	827	299	83	294	180	7	253	0	26	5	13	0	30	19	132	95	58	39	76	84	0	27	0	2	16	4	0	3	41	14	3	26	0	10	13	2	10	0	19	0	78	0	7	0	0	1	0	8	0	24	0	31	1	4	6	1	2	8	0	9	3	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1939	710	796	542	351	189	480	146	7	207	1	20	4	18	0	29	18	195	123	34	32	39	129	0	25	0	16	18	2	7	3	40	19	5	79	0	18	9	2	6	0	9	0	47	0	6	0	0	1	0	5	0	10	0	28	2	5	10	1	2	11	0	6	6	1	10	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1835	726	835	920	258	174	423	96	9	272	2	16	13	15	0	37	14	190	92	47	46	47	126	1	22	1	13	15	2	3	1	41	11	3	54	0	17	13	3	12	0	14	0	66	0	3	0	0	1	0	9	0	32	0	26	2	14	13	1	3	7	1	9	2	1	7	0	0	0	1	0	0	0	0	8	0	0	0	3	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1963	1570	774	837	673	257	212	285	247	6	386	3	20	15	31	0	45	22	281	130	30	46	49	140	0	38	5	17	31	1	8	1	46	46	2	57	0	22	9	2	12	0	12	0	59	0	6	0	0	2	0	5	0	25	0	24	1	11	13	1	6	10	1	5	3	1	4	1	1	0	2	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1622	872	889	1878	423	221	360	134	6	388	0	21	16	22	0	18	17	348	137	118	60	50	190	2	28	1	8	20	2	2	3	45	25	2	32	0	25	22	5	14	0	10	0	55	0	9	0	0	1	0	9	0	20	0	23	1	9	23	1	2	9	0	6	3	1	8	0	0	0	4	0	0	0	0	12	0	0	0	4	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1965	1531	855	802	1349	488	246	378	116	3	330	1	20	31	28	2	17	46	373	144	65	53	60	202	1	31	3	12	8	2	13	2	53	16	2	61	0	19	16	3	13	1	17	0	46	0	4	0	0	1	0	4	0	73	0	26	1	12	10	2	7	8	0	6	6	1	8	4	4	0	6	0	0	3	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	1111	867	877	1278	483	426	338	109	8	358	4	31	22	23	7	36	67	344	246	51	100	50	192	2	45	6	20	7	3	12	4	46	19	1	102	1	22	18	3	15	0	13	0	49	0	5	1	0	3	0	11	0	32	0	23	1	12	17	2	6	14	0	6	3	1	8	1	1	0	5	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1967	1082	904	930	1071	451	323	416	108	6	350	2	24	24	34	22	15	88	306	211	549	77	63	178	1	61	4	23	12	3	10	3	50	23	0	53	3	20	17	4	11	0	14	0	51	6	9	0	0	0	0	8	0	47	0	17	1	10	13	2	10	10	0	9	2	1	4	4	1	0	7	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1968	951	858	1071	1799	517	336	483	332	6	358	6	53	33	33	25	19	144	344	133	76	71	569	137	1	84	5	25	5	3	14	4	55	43	1	59	6	25	14	2	14	1	15	0	38	14	4	0	0	0	0	9	0	43	0	17	1	7	17	2	7	11	0	8	3	1	3	0	4	0	5	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	1189	900	1002	1469	476	400	612	129	11	339	14	55	47	33	33	15	122	391	179	153	49	58	202	1	56	5	20	4	4	16	3	244	36	0	58	6	32	12	2	13	0	18	0	40	12	10	1	0	0	0	10	0	50	0	24	3	11	15	3	6	12	27	7	6	2	4	0	30	0	4	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1970	1122	924	1394	1898	459	544	378	126	6	364	117	95	39	48	22	13	115	65	179	110	62	55	203	1	70	3	23	5	8	35	6	38	29	2	53	5	33	19	6	22	0	17	0	27	14	3	1	0	1	0	13	0	58	0	22	3	10	12	6	5	12	0	4	3	2	4	0	5	0	6	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1971	1425	1113	1410	1605	525	616	378	129	30	340	364	132	78	61	29	13	170	68	197	70	72	559	211	0	75	5	77	6	9	46	4	54	31	1	84	1	39	23	4	21	0	13	0	34	26	8	0	0	1	0	10	0	51	0	22	2	9	14	5	4	6	0	5	7	2	5	0	3	0	5	0	0	0	0	8	0	0	0	1	0	0	0	0	0	1	0	10	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1972	1624	1120	975	2200	548	602	223	148	87	437	351	131	62	132	31	13	175	52	193	480	81	52	232	5	91	3	45	8	21	32	4	52	47	1	69	7	42	17	2	16	0	14	0	48	14	4	0	0	1	0	16	0	53	0	20	2	8	22	8	2	8	0	5	3	3	6	1	3	0	4	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	29	0	4	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1973	2836	1135	920	2127	420	584	160	134	98	320	232	105	110	120	32	19	135	64	186	130	89	41	185	2	66	3	58	7	8	23	6	54	42	1	65	13	43	8	3	19	0	17	0	28	11	13	1	0	1	0	52	0	57	7	26	1	7	18	5	4	9	0	8	5	0	3	0	3	0	5	0	0	0	0	7	1	0	0	3	0	1	0	0	0	0	0	31	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1974	3021	1219	1058	1845	473	621	314	122	106	464	275	160	56	117	36	31	123	30	214	394	106	62	216	5	64	1	55	4	3	23	6	49	40	1	127	17	41	21	6	19	0	13	0	73	12	9	2	7	0	0	20	0	55	1	22	2	9	23	6	2	11	0	9	2	1	4	2	3	0	4	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	22	0	4	0	0	0	0	3	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
